# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
FBtr0472823_df_nrg	FBtr0472823_df_nrg	FBtr0472823	miRNA	0	0	0	59	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	25
FBtr0472824_df_nrg	FBtr0472824_df_nrg	FBtr0472824	miRNA	0	0	0	59	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	30
FBtr0472825_df_nrg	FBtr0472825_df_nrg	FBtr0472825	miRNA	0	0	0	12	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	7
FBtr0472826_df_nrg	FBtr0472826_df_nrg	FBtr0472826	miRNA	0	0	0	31	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	16
FBtr0472827_df_nrg	FBtr0472827_df_nrg	FBtr0472827	miRNA	0	0	0	27	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	16
FBtr0472828_df_nrg	FBtr0472828_df_nrg	FBtr0472828	miRNA	0	0	0	40	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	12
FBtr0472829_df_nrg	FBtr0472829_df_nrg	FBtr0472829	miRNA	0	0	0	8	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3
FBtr0472830_df_nrg	FBtr0472830_df_nrg	FBtr0472830	miRNA	0	0	0	18	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	8
FBtr0472831_df_nrg	FBtr0472831_df_nrg	FBtr0472831	miRNA	0	0	0	11	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	8
FBtr0472832_df_nrg	FBtr0472832_df_nrg	FBtr0472832	miRNA	0	0	0	41	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	19
FBtr0472833_df_nrg	FBtr0472833_df_nrg	FBtr0472833	miRNA	0	0	0	34	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	7
FBtr0472928_df_nrg	FBtr0472928_df_nrg	FBtr0472928	miRNA	0	0	0	32	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	11
FBtr0472929_df_nrg	FBtr0472929_df_nrg	FBtr0472929	miRNA	0	0	0	32	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	11
FBtr0472930_df_nrg	FBtr0472930_df_nrg	FBtr0472930	miRNA	0	0	0	50	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	21
FER	FBgn0000723	FBtr0082051	protein_coding	1	36	2	473	9	1	5	13	0	442	2	0	0	1	5	0	0	0	0	30	10
FER	FBgn0000723	FBtr0082052	protein_coding	1	49	17	445	9	1	5	13	0	414	17	0	0	1	5	0	0	0	0	43	10
FER	FBgn0000723	FBtr0082053	protein_coding	1	26	0	129	9	1	10	13	1	86	0	0	0	1	5	0	0	0	0	19	17
FER	FBgn0000723	FBtr0082054	protein_coding	1	18	0	86	9	1	8	13	0	40	0	0	0	1	3	0	0	0	0	14	20
FER	FBgn0000723	FBtr0333295	protein_coding	1	36	2	473	9	1	5	13	0	442	2	0	0	1	5	0	0	0	0	30	10
FER	FBgn0000723	FBtr0333296	protein_coding	1	36	2	473	9	1	5	13	0	442	2	0	0	1	5	0	0	0	0	30	10
FER	FBgn0000723	FBtr0479757	protein_coding	1	17	1	62	9	0	6	13	0	13	1	0	0	1	3	0	0	0	0	14	25
FIG4	FBgn0031611	FBtr0077443	protein_coding	0	44	14	38	0	0	1	25	0	0	14	0	0	0	0	0	0	0	0	44	12
FLASH	FBgn0033806	FBtr0087736	protein_coding	0	35	47	46	0	0	2	27	0	8	47	0	0	0	1	0	0	0	0	34	10
FLASH	FBgn0033806	FBtr0087737	protein_coding	0	35	47	57	16	0	2	22	0	8	47	0	0	0	1	0	0	0	0	34	10
FMRFa	FBgn0000715	FBtr0088383	protein_coding	0	14	5	73	0	0	2	10	0	46	5	0	0	0	1	0	0	0	0	13	16
FMRFaR	FBgn0035385	FBtr0072980	protein_coding	0	37	4	393	32	4	13	38	0	278	4	0	0	0	1	0	0	0	0	32	33
FMRFaR	FBgn0035385	FBtr0332085	protein_coding	0	39	4	355	32	6	30	38	0	218	4	0	0	0	1	0	0	0	0	32	38
FMRFaR	FBgn0035385	FBtr0340706	protein_coding	0	38	4	410	32	5	15	38	0	278	4	0	0	0	1	0	0	0	0	32	48
FRG1	FBgn0036964	FBtr0074847	protein_coding	0	3	4	27	0	0	2	16	0	2	4	0	0	0	0	0	0	0	0	3	7
Faa	FBgn0016013	FBtr0073278	protein_coding	0	37	13	68	0	0	4	9	0	24	13	0	0	0	2	0	0	0	0	36	32
Fad2	FBgn0029172	FBtr0076196	protein_coding	0	14	8	53	3	0	0	27	0	0	8	0	0	0	0	0	0	0	0	14	23
Fadd	FBgn0038928	FBtr0084176	protein_coding	0	13	16	43	4	0	1	19	0	0	16	0	0	0	0	0	0	0	0	13	19
Faf2	FBgn0025608	FBtr0081126	protein_coding	0	7	2	31	2	0	3	13	0	1	2	0	0	0	0	0	0	0	0	7	12
Faf2	FBgn0025608	FBtr0343115	protein_coding	0	7	2	30	12	0	3	7	0	1	2	0	0	0	0	0	0	0	0	7	7
Fak	FBgn0020440	FBtr0086542	protein_coding	0	67	18	116	5	2	5	32	0	73	18	0	0	0	9	0	0	0	0	57	9
Fak	FBgn0020440	FBtr0086543	protein_coding	0	65	18	116	5	0	2	32	0	76	18	0	0	0	9	0	0	0	0	57	9
Fak	FBgn0020440	FBtr0086544	protein_coding	0	65	18	115	5	0	1	32	0	77	18	0	0	0	9	0	0	0	0	57	8
Fak	FBgn0020440	FBtr0114605	protein_coding	0	79	25	97	5	2	5	32	0	54	25	0	0	0	9	0	0	0	0	69	9
Fak	FBgn0020440	FBtr0301882	protein_coding	0	67	18	116	5	2	5	32	0	73	18	0	0	0	9	0	0	0	0	57	9
Fak	FBgn0020440	FBtr0301883	protein_coding	0	65	18	116	5	0	1	32	0	77	18	0	0	0	9	0	0	0	0	57	9
Fancd2	FBgn0038827	FBtr0083995	protein_coding	0	77	29	38	3	0	1	7	0	27	29	0	0	0	7	0	0	0	0	70	7
Fancl	FBgn0037781	FBtr0082203	protein_coding	0	3	4	17	1	0	1	5	0	2	4	0	0	0	0	0	0	0	0	3	8
Fancl	FBgn0037781	FBtr0344304	protein_coding	0	3	4	17	1	0	1	5	0	2	4	0	0	0	0	0	0	0	0	3	8
Fancm	FBgn0038889	FBtr0084109	protein_coding	0	53	48	66	0	0	0	21	0	17	48	0	0	0	2	0	0	0	0	52	29
Fancm	FBgn0038889	FBtr0334662	protein_coding	0	53	48	76	1	0	0	30	0	17	48	0	0	0	2	0	0	0	0	52	29
FarO	FBgn0023550	FBtr0070423	protein_coding	0	8	5	18	0	0	4	5	0	1	5	0	0	0	0	0	0	0	0	8	8
Fas1	FBgn0285925	FBtr0083332	protein_coding	0	11	2	186	6	0	1	9	0	157	2	0	0	0	1	0	0	0	0	10	14
Fas1	FBgn0285925	FBtr0083333	protein_coding	0	11	2	186	6	0	1	9	0	157	2	0	0	0	1	0	0	0	0	10	14
Fas1	FBgn0285925	FBtr0083334	protein_coding	0	12	2	188	6	1	3	9	0	157	2	0	0	0	1	0	0	0	0	10	14
Fas1	FBgn0285925	FBtr0112803	protein_coding	0	13	2	187	6	1	3	9	0	157	2	0	0	0	2	0	0	0	0	10	14
Fas1	FBgn0285925	FBtr0300036	protein_coding	0	11	2	207	16	0	1	10	0	167	2	0	0	0	1	0	0	0	0	10	14
Fas1	FBgn0285925	FBtr0300037	protein_coding	0	13	2	208	16	1	3	10	0	167	2	0	0	0	2	0	0	0	0	10	14
Fas1	FBgn0285925	FBtr0333726	protein_coding	0	13	2	208	26	1	3	10	0	157	2	0	0	0	2	0	0	0	0	10	14
Fas2	FBgn0000635	FBtr0070665	protein_coding	0	35	1	744	1	2	4	5	0	700	1	0	0	0	1	0	0	0	0	32	35
Fas2	FBgn0000635	FBtr0070666	protein_coding	0	33	1	722	1	2	4	8	0	674	1	0	0	0	0	0	0	0	0	31	35
Fas2	FBgn0000635	FBtr0070667	protein_coding	0	32	2	714	11	2	4	15	0	649	2	0	0	0	0	0	0	0	0	30	35
Fas2	FBgn0000635	FBtr0336882	protein_coding	0	34	1	745	1	2	4	5	0	701	1	0	0	0	1	0	0	0	0	31	35
Fas2	FBgn0000635	FBtr0336884	protein_coding	0	34	1	748	8	2	4	1	0	701	1	0	0	0	1	0	0	0	0	31	35
Fas2	FBgn0000635	FBtr0343523	protein_coding	0	35	1	744	1	2	4	5	0	700	1	0	0	0	1	0	0	0	0	32	35
Fas2	FBgn0000635	FBtr0343524	protein_coding	0	33	1	739	1	2	4	9	0	691	1	0	0	0	1	0	0	0	0	30	35
Fas3	FBgn0000636	FBtr0081051	protein_coding	1	22	6	1485	9	0	11	26	0	1422	6	0	1	0	5	0	0	0	0	19	21
Fas3	FBgn0000636	FBtr0081052	protein_coding	0	18	2	1494	9	0	11	26	0	1427	2	0	0	0	1	0	0	0	0	18	21
Fas3	FBgn0000636	FBtr0112804	protein_coding	0	18	3	1381	10	0	11	14	0	1325	3	0	0	0	0	0	0	0	0	18	21
Fas3	FBgn0000636	FBtr0112805	protein_coding	0	25	12	1434	37	0	11	13	0	1352	12	0	0	0	1	0	0	0	0	25	21
Fas3	FBgn0000636	FBtr0301391	protein_coding	0	25	12	1408	2	0	11	21	0	1353	12	0	0	0	1	0	0	0	0	25	21
Fas3	FBgn0000636	FBtr0340580	protein_coding	0	18	2	1479	9	0	11	11	0	1427	2	0	0	0	1	0	0	0	0	18	21
Fas3	FBgn0000636	FBtr0344782	protein_coding	0	22	4	1488	7	0	11	26	0	1424	4	0	0	0	2	0	0	0	0	21	21
Fatp1	FBgn0267828	FBtr0347403	protein_coding	0	45	7	192	12	0	1	40	0	119	7	0	0	0	0	0	0	0	0	45	20
Fatp1	FBgn0267828	FBtr0347404	protein_coding	0	45	7	219	12	0	7	40	0	121	7	0	0	0	0	0	0	0	0	45	39
Fatp1	FBgn0267828	FBtr0347405	protein_coding	0	45	7	240	37	0	9	36	0	119	7	0	0	0	0	0	0	0	0	45	39
Fatp1	FBgn0267828	FBtr0347406	protein_coding	0	49	9	213	12	0	1	40	0	121	9	0	0	0	0	0	0	0	0	49	39
Fatp2	FBgn0265187	FBtr0339108	protein_coding	0	63	12	205	8	2	14	25	0	119	12	0	0	0	2	0	0	0	0	59	40
Fatp2	FBgn0265187	FBtr0339109	protein_coding	0	61	12	205	8	0	8	25	0	125	12	0	0	0	2	0	0	0	0	59	40
Fatp2	FBgn0265187	FBtr0339110	protein_coding	0	61	11	106	8	0	2	25	0	31	11	0	0	0	2	0	0	0	0	59	42
Fatp3	FBgn0034999	FBtr0072268	protein_coding	0	64	23	97	5	0	2	27	0	40	23	0	0	0	1	0	0	0	0	63	24
Fatp3	FBgn0034999	FBtr0072269	protein_coding	0	65	22	71	5	2	14	27	0	11	22	0	0	0	1	0	0	0	0	62	15
Fbl6	FBgn0033609	FBtr0088178	protein_coding	0	12	11	44	6	0	0	7	0	12	11	0	0	0	1	0	0	0	0	12	19
Fbl6	FBgn0033609	FBtr0088179	protein_coding	0	12	11	44	6	0	1	7	0	11	11	0	0	0	1	0	0	0	0	12	19
Fbl6	FBgn0033609	FBtr0088180	protein_coding	0	12	11	44	6	0	1	7	0	11	11	0	0	0	1	0	0	0	0	12	19
Fbp1	FBgn0000639	FBtr0075749	protein_coding	0	72	41	65	3	1	4	30	0	0	41	0	0	0	0	0	0	0	0	71	28
Fbp1	FBgn0000639	FBtr0075750	protein_coding	0	72	40	66	3	1	5	30	0	0	40	0	0	0	0	0	0	0	0	71	28
Fbp1	FBgn0000639	FBtr0339515	protein_coding	0	72	41	65	3	1	4	30	0	0	41	0	0	0	0	0	0	0	0	71	28
Fbp2	FBgn0000640	FBtr0079808	protein_coding	0	22	10	56	2	0	1	22	0	1	10	0	0	0	1	0	0	0	0	22	30
Fbp2	FBgn0000640	FBtr0343428	protein_coding	0	22	10	65	2	0	2	30	0	1	10	0	0	0	1	0	0	0	0	22	30
Fbp2	FBgn0000640	FBtr0343429	protein_coding	0	22	10	53	2	0	1	19	0	1	10	0	0	0	1	0	0	0	0	22	30
Fbw5	FBgn0031773	FBtr0079215	protein_coding	0	21	6	28	1	0	1	12	0	4	6	0	0	0	2	0	0	0	0	19	12
Fbxl4	FBgn0030555	FBtr0073923	protein_coding	0	26	11	52	2	1	10	3	0	22	11	0	0	0	2	0	0	0	0	23	17
Fbxl7	FBgn0038385	FBtr0083201	protein_coding	0	28	8	154	4	0	3	12	0	119	8	0	0	0	1	0	0	0	0	27	17
Fcp1	FBgn0035026	FBtr0072342	protein_coding	0	11	5	24	4	0	0	10	0	3	5	0	0	0	0	0	0	0	0	11	7
Fcp1	FBgn0035026	FBtr0343489	protein_coding	0	11	5	24	4	0	0	10	0	3	5	0	0	0	0	0	0	0	0	11	7
Fcp3C	FBgn0000644	FBtr0070542	protein_coding	0	7	13	41	0	0	1	14	0	4	13	0	0	0	2	0	0	0	0	5	24
Fdh	FBgn0011768	FBtr0082290	protein_coding	0	7	5	32	1	0	2	16	0	0	5	0	0	0	0	0	0	0	0	7	13
Fdx1	FBgn0011769	FBtr0076498	protein_coding	0	12	1	71	5	0	0	43	0	12	1	0	0	0	2	0	0	0	0	10	13
Fdx1	FBgn0011769	FBtr0303475	protein_coding	0	12	1	73	5	0	0	43	0	12	1	0	0	0	2	0	0	0	0	10	15
Fdx2	FBgn0035529	FBtr0300775	protein_coding	0	6	1	45	1	1	3	33	0	0	1	0	0	0	0	0	0	0	0	5	8
FeCH	FBgn0266268	FBtr0085849	protein_coding	0	2	2	29	4	0	0	11	0	4	2	0	0	0	1	0	0	0	0	1	11
FeCH	FBgn0266268	FBtr0085850	protein_coding	0	2	0	31	6	0	0	11	0	3	0	0	0	0	0	0	0	0	1	1	11
FeCH	FBgn0266268	FBtr0085851	protein_coding	0	2	3	26	4	1	1	11	0	3	3	0	0	0	1	0	0	0	0	0	8
Fem-1	FBgn0034542	FBtr0086245	protein_coding	0	16	4	86	9	0	0	29	0	40	4	0	0	0	0	0	0	0	0	16	8
Fem-1	FBgn0034542	FBtr0086246	protein_coding	0	17	3	69	9	0	1	29	0	10	3	0	0	0	1	0	0	0	0	16	21
Femcoat	FBgn0041252	FBtr0070663	protein_coding	0	5	2	32	2	0	0	16	0	1	2	0	0	0	0	0	0	0	0	5	13
Fen1	FBgn0025832	FBtr0087075	protein_coding	0	15	5	16	0	0	0	15	0	1	5	0	0	0	1	0	0	0	0	14	1
Fer1	FBgn0037475	FBtr0081567	protein_coding	0	9	2	68	1	2	10	11	0	37	2	0	0	0	4	0	0	0	0	3	11
Fer1	FBgn0037475	FBtr0334670	protein_coding	0	9	2	68	1	2	10	11	0	37	2	0	0	0	4	0	0	0	0	3	11
Fer1HCH	FBgn0015222	FBtr0085631	protein_coding	0	5	2	67	8	2	7	22	0	9	2	0	0	0	0	0	0	0	0	3	21
Fer1HCH	FBgn0015222	FBtr0085632	protein_coding	0	5	2	57	8	0	0	22	0	16	2	0	0	0	2	0	0	0	0	3	13
Fer1HCH	FBgn0015222	FBtr0085633	protein_coding	0	5	2	59	8	2	7	22	0	9	2	0	0	0	0	0	0	0	0	3	13
Fer1HCH	FBgn0015222	FBtr0085634	protein_coding	0	4	2	59	8	1	5	22	0	11	2	0	0	0	0	0	0	0	0	3	13
Fer1HCH	FBgn0015222	FBtr0085635	protein_coding	0	4	2	58	10	0	0	22	0	15	2	0	0	0	2	0	0	0	0	2	13
Fer1HCH	FBgn0015222	FBtr0306587	protein_coding	0	6	4	54	3	1	5	27	0	5	4	0	0	0	0	0	0	0	0	5	14
Fer1HCH	FBgn0015222	FBtr0306588	protein_coding	0	7	4	53	8	0	0	22	0	12	4	0	0	0	2	0	0	0	0	5	13
Fer1HCH	FBgn0015222	FBtr0332170	protein_coding	0	7	4	54	3	2	6	27	0	5	4	0	0	0	0	0	0	0	0	5	13
Fer1HCH	FBgn0015222	FBtr0344763	protein_coding	0	7	0	60	3	3	13	27	0	4	0	0	0	0	1	0	0	0	0	3	13
Fer2	FBgn0038402	FBtr0301709	protein_coding	0	8	4	60	8	0	0	25	0	3	4	0	0	0	0	0	0	0	0	8	24
Fer2	FBgn0038402	FBtr0344010	protein_coding	0	8	4	60	8	0	0	25	0	3	4	0	0	0	0	0	0	0	0	8	24
Fer2	FBgn0038402	FBtr0344011	protein_coding	0	8	4	60	8	0	0	25	0	3	4	0	0	0	0	0	0	0	0	8	24
Fer2	FBgn0038402	FBtr0344012	protein_coding	0	8	4	60	8	0	0	25	0	3	4	0	0	0	0	0	0	0	0	8	24
Fer2LCH	FBgn0015221	FBtr0085622	protein_coding	0	14	2	77	2	0	2	35	0	25	2	0	0	0	1	0	0	0	0	14	13
Fer2LCH	FBgn0015221	FBtr0085623	protein_coding	1	14	2	80	4	0	3	41	0	24	2	0	0	1	1	0	0	0	0	14	9
Fer2LCH	FBgn0015221	FBtr0085624	protein_coding	0	14	2	72	4	0	2	41	0	5	2	0	0	0	1	0	0	0	0	14	20
Fer2LCH	FBgn0015221	FBtr0332168	protein_coding	0	14	2	72	4	0	1	41	0	14	2	0	0	0	1	0	0	0	0	14	12
Fer2LCH	FBgn0015221	FBtr0332169	protein_coding	0	14	2	72	4	0	1	41	0	14	2	0	0	0	1	0	0	0	0	14	12
Fer3	FBgn0037937	FBtr0082435	protein_coding	0	5	3	32	4	0	1	17	0	1	3	0	0	0	0	0	0	0	0	5	9
Fer3HCH	FBgn0030449	FBtr0073745	protein_coding	0	6	1	45	5	0	1	22	0	2	1	0	0	0	0	0	0	0	0	6	15
Fgop2	FBgn0031871	FBtr0079366	protein_coding	0	22	12	45	6	1	5	19	0	1	12	0	0	0	0	0	0	0	0	21	14
Fgop2	FBgn0031871	FBtr0332325	protein_coding	0	22	12	55	17	1	5	18	0	1	12	0	0	0	0	0	0	0	0	21	14
Fhos	FBgn0266084	FBtr0302085	protein_coding	0	68	9	408	10	0	1	19	0	381	9	0	0	0	4	0	0	0	0	65	0
Fhos	FBgn0266084	FBtr0302086	protein_coding	0	64	8	357	0	0	1	0	0	359	8	0	0	0	4	0	0	0	0	61	0
Fhos	FBgn0266084	FBtr0302583	protein_coding	1	68	12	404	11	0	1	19	0	376	12	0	0	0	4	0	1	0	0	65	0
Fhos	FBgn0266084	FBtr0302584	protein_coding	0	67	9	409	11	0	1	19	0	381	9	0	0	0	4	0	0	0	0	64	0
Fhos	FBgn0266084	FBtr0306630	protein_coding	0	60	7	420	11	1	7	19	0	386	7	0	0	0	4	0	0	0	0	55	0
Fhos	FBgn0266084	FBtr0306631	protein_coding	0	65	8	412	10	0	1	19	0	385	8	0	0	0	4	0	0	0	0	62	0
Fhos	FBgn0266084	FBtr0306632	protein_coding	0	65	8	432	10	0	0	19	0	406	8	0	0	0	4	0	0	0	0	62	0
Fhos	FBgn0266084	FBtr0333888	protein_coding	0	65	8	432	10	0	0	19	0	406	8	0	0	0	4	0	0	0	0	62	0
Fhos	FBgn0266084	FBtr0333889	protein_coding	0	65	8	432	10	0	0	19	0	406	8	0	0	0	4	0	0	0	0	62	0
Fib	FBgn0003062	FBtr0071982	protein_coding	0	10	1	39	5	0	1	5	0	19	1	0	0	0	3	0	0	0	0	8	11
Fibp	FBgn0036911	FBtr0479905	protein_coding	0	7	1	17	1	1	4	6	0	1	1	0	0	0	0	0	0	0	0	6	5
Fibp	FBgn0036911	FBtr0479906	protein_coding	0	6	1	17	2	0	0	6	0	1	1	0	0	0	0	0	0	0	0	6	8
Fibp	FBgn0036911	FBtr0479907	protein_coding	0	5	1	17	2	0	0	6	0	1	1	0	0	0	0	0	0	0	0	5	8
Fibp	FBgn0036911	FBtr0479922	protein_coding	0	6	1	16	1	0	0	6	0	1	1	0	0	0	0	0	0	0	0	6	8
Fic	FBgn0263278	FBtr0079257	protein_coding	0	42	5	73	8	0	0	22	0	11	5	0	0	0	2	0	0	0	0	40	34
Fie	FBgn0026592	FBtr0073157	protein_coding	1	24	9	121	27	4	11	23	0	41	9	0	0	0	2	0	1	0	0	18	21
Fie	FBgn0026592	FBtr0333140	protein_coding	1	21	9	120	27	1	4	23	0	41	9	0	0	0	2	0	1	0	0	18	27
Fife	FBgn0264606	FBtr0333629	protein_coding	0	65	8	1864	77	5	41	35	0	1701	8	0	0	0	8	0	0	0	0	52	17
Fife	FBgn0264606	FBtr0333630	protein_coding	0	43	5	1431	31	5	41	20	0	1326	5	0	0	0	5	0	0	0	0	33	17
Fife	FBgn0264606	FBtr0333631	protein_coding	0	43	5	1431	31	5	41	20	0	1326	5	0	0	0	5	0	0	0	0	33	17
Fife	FBgn0264606	FBtr0333632	protein_coding	0	89	13	1835	33	5	41	35	0	1716	13	0	0	0	8	0	0	0	0	76	17
Fign	FBgn0031519	FBtr0077603	protein_coding	0	35	24	86	5	0	5	19	0	32	24	0	0	0	4	0	0	0	0	31	28
Fign	FBgn0031519	FBtr0331372	protein_coding	0	35	24	96	12	0	5	18	0	37	24	0	0	0	4	0	0	0	0	31	28
Fili	FBgn0085397	FBtr0112593	protein_coding	0	57	10	2544	22	4	45	38	0	2404	10	0	0	0	1	0	0	0	0	53	35
Fili	FBgn0085397	FBtr0330338	protein_coding	1	57	10	2098	22	2	16	38	0	1991	10	0	0	1	3	0	0	0	0	53	34
Fili	FBgn0085397	FBtr0479817	protein_coding	0	58	10	2543	21	4	45	38	0	2404	10	0	0	0	1	0	0	0	0	54	35
Fim	FBgn0024238	FBtr0074441	protein_coding	0	24	0	184	1	0	6	28	0	144	0	0	0	0	3	0	0	0	0	21	8
Fim	FBgn0024238	FBtr0074442	protein_coding	0	25	0	175	1	1	6	28	0	128	0	0	0	0	3	0	0	0	0	21	15
Fim	FBgn0024238	FBtr0074443	protein_coding	0	29	0	60	1	1	2	28	0	20	0	0	0	0	3	0	0	0	0	25	12
Fip1	FBgn0037255	FBtr0078928	protein_coding	0	4	4	20	2	0	0	2	0	4	4	0	0	0	1	0	0	0	0	3	13
FipoQ	FBgn0039667	FBtr0085427	protein_coding	0	40	3	201	15	2	26	17	0	86	3	0	0	0	3	0	0	0	0	36	59
FipoQ	FBgn0039667	FBtr0085428	protein_coding	0	37	3	97	15	1	2	17	0	14	3	0	0	0	3	0	0	0	0	34	51
FipoQ	FBgn0039667	FBtr0333187	protein_coding	0	39	3	201	15	1	18	17	0	94	3	0	0	0	3	0	0	0	0	36	59
Fis1	FBgn0039969	FBtr0086073	protein_coding	0	1	0	9	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	7
Fis1	FBgn0039969	FBtr0273208	protein_coding	0	1	0	9	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	7
Fis1	FBgn0039969	FBtr0273209	protein_coding	0	1	0	9	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	7
Fis1	FBgn0039969	FBtr0273210	protein_coding	0	1	0	9	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	7
Fis1	FBgn0039969	FBtr0273211	protein_coding	0	0	0	10	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	7
Fis1	FBgn0039969	FBtr0345012	protein_coding	0	0	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8
Fit1	FBgn0035498	FBtr0073209	protein_coding	0	30	3	69	6	0	9	24	0	0	3	0	0	0	0	0	0	0	0	30	30
Fit1	FBgn0035498	FBtr0073210	protein_coding	0	30	3	69	14	0	8	16	0	1	3	0	0	0	0	0	0	0	0	30	30
Fit2	FBgn0036688	FBtr0075275	protein_coding	0	16	11	57	12	1	5	19	0	0	11	0	0	0	0	0	0	0	0	15	21
Fitm	FBgn0035586	FBtr0077177	protein_coding	1	50	12	99	6	1	9	47	0	7	12	0	0	0	0	0	1	0	0	49	30
Fitm	FBgn0035586	FBtr0077178	protein_coding	0	51	7	104	6	1	11	47	0	11	7	0	0	0	1	0	0	0	0	49	30
Fkbp12	FBgn0013954	FBtr0086515	protein_coding	0	1	0	44	2	0	0	16	0	0	0	0	0	0	0	0	0	0	0	1	26
Fkbp14	FBgn0010470	FBtr0071703	protein_coding	0	16	5	331	10	0	3	29	0	274	5	0	0	0	2	0	0	0	0	14	17
Fkbp14	FBgn0010470	FBtr0300397	protein_coding	0	16	5	368	10	0	3	29	0	281	5	0	0	0	2	0	0	0	0	14	47
Fkbp14	FBgn0010470	FBtr0306013	protein_coding	0	16	5	331	10	0	3	29	0	274	5	0	0	0	2	0	0	0	0	14	17
Fkbp14	FBgn0010470	FBtr0342896	protein_coding	0	16	5	318	10	0	8	29	0	261	5	0	0	0	2	0	0	0	0	14	12
Fkbp14	FBgn0010470	FBtr0342897	protein_coding	0	16	5	298	10	1	11	29	0	217	5	0	0	0	1	0	0	0	0	14	32
Fkbp39	FBgn0013269	FBtr0083120	protein_coding	0	6	0	8	1	0	0	5	0	1	0	0	0	0	1	0	0	0	0	6	1
Fkbp59	FBgn0029174	FBtr0079872	protein_coding	0	26	8	71	1	0	0	27	0	27	8	0	0	0	3	0	0	0	0	23	19
Fkbp59	FBgn0029174	FBtr0342837	protein_coding	0	26	8	75	1	0	0	27	0	27	8	0	0	0	3	0	0	0	0	23	23
Flacc	FBgn0030974	FBtr0074652	protein_coding	0	19	5	28	0	0	0	18	0	7	5	0	0	0	0	0	0	0	0	19	3
Flacc	FBgn0030974	FBtr0342879	protein_coding	0	19	5	28	0	0	0	18	0	7	5	0	0	0	0	0	0	0	0	19	3
Flacc	FBgn0030974	FBtr0342880	protein_coding	0	14	3	35	7	0	0	18	0	7	3	0	0	0	0	0	0	0	0	14	3
Flo1	FBgn0024754	FBtr0087351	protein_coding	0	30	0	66	1	2	8	4	0	39	0	0	0	0	3	0	0	0	0	25	17
Flo1	FBgn0024754	FBtr0087352	protein_coding	0	30	0	66	1	2	8	4	0	39	0	0	0	0	3	0	0	0	0	25	17
Flo2	FBgn0264078	FBtr0073949	protein_coding	0	8	3	1602	3	0	1	12	0	1581	3	0	0	0	2	0	0	0	0	6	7
Flo2	FBgn0264078	FBtr0073950	protein_coding	0	8	2	1603	3	0	1	12	0	1582	2	0	0	0	2	0	0	0	0	6	7
Flo2	FBgn0264078	FBtr0073951	protein_coding	0	8	3	1602	3	0	5	12	0	1577	3	0	0	0	2	0	0	0	0	6	7
Flo2	FBgn0264078	FBtr0073952	protein_coding	0	8	2	1603	3	0	5	12	0	1578	2	0	0	0	2	0	0	0	0	6	7
Flo2	FBgn0264078	FBtr0073954	protein_coding	0	9	2	60	0	2	15	3	0	34	2	0	0	0	2	0	0	0	0	5	10
Flo2	FBgn0264078	FBtr0300434	protein_coding	2	10	2	69	3	2	14	12	0	33	2	0	1	0	3	0	1	0	0	6	10
Flo2	FBgn0264078	FBtr0300435	protein_coding	0	8	2	63	3	0	5	12	0	24	2	0	0	0	3	0	0	0	0	5	21
Flo2	FBgn0264078	FBtr0330214	protein_coding	0	8	2	1592	0	0	1	4	0	1582	2	0	0	0	2	0	0	0	0	6	7
Flo2	FBgn0264078	FBtr0330215	protein_coding	0	8	3	1607	3	0	1	17	0	1581	3	0	0	0	2	0	0	0	0	6	7
